,_id,ico_phase_ended,ind_coinmarketcap,ind_cryptocompare,ind_cryptowatch,ind_ravneeticoprice,name
2259,5b40605c57c41002aa12e26d,1,0,0,0,0,0x2x Exchange Protocol
1485,5b40605c57c41002aa12df67,1,0,0,0,0,18 Moons 
2176,5b40605c57c41002aa12e21a,1,0,0,0,0,1World Online
679,5b40605c57c41002aa12dc41,1,0,0,0,0,2100NEWS
2576,5b40605d57c41002aa12e3aa,1,0,0,0,0,300
762,5b40605c57c41002aa12dc94,1,0,0,0,0,300cubits
2281,5b40605c57c41002aa12e283,1,0,1,0,0,3DES
4,5b40605c57c41002aa12d99e,1,0,0,0,0,3cCoin
1862,5b40605c57c41002aa12e0e0,1,0,0,0,0,4Lions
2538,5b40605c57c41002aa12e384,1,0,0,0,0,7ype
2395,5b40605c57c41002aa12e2f5,1,0,0,0,0,803 Mine Project 
528,5b40605c57c41002aa12dbaa,1,0,0,0,0,8th Continent
1914,5b40605c57c41002aa12e114,1,0,1,0,0,A-TOKEN
1047,5b40605c57c41002aa12ddb1,1,0,0,0,0,A2B Taxi
1714,5b40605c57c41002aa12e04c,1,0,0,0,0,AAA COIN
1096,5b40605c57c41002aa12dde2,1,0,1,0,0,AB-CHAIN
2276,5b40605c57c41002aa12e27e,1,0,0,0,0,ABIO Coin
2229,5b40605c57c41002aa12e24f,1,0,0,0,0,ABR
2558,5b40605d57c41002aa12e398,1,0,1,0,0,ACT
177,5b40605c57c41002aa12da4b,1,0,0,0,0,ADAMANT Messenger
537,5b40605c57c41002aa12dbb3,1,0,1,0,0,AI Crypto
360,5b40605c57c41002aa12db02,0,0,0,0,0,AI Opinion
2520,5b40605c57c41002aa12e372,1,0,1,0,0,AICOIN
2454,5b40605c57c41002aa12e330,1,0,0,0,0,AIOCOINS
2178,5b40605c57c41002aa12e21c,1,0,0,0,0,AIOS
858,5b40605c57c41002aa12dcf4,1,0,0,0,0,AIREXE
850,5b40605c57c41002aa12dcec,1,0,0,0,0,AIRPOD
310,5b40605c57c41002aa12dad0,0,0,0,0,0,AISI
2160,5b40605c57c41002aa12e20a,1,0,0,0,0,AKM Global
928,5b40605c57c41002aa12dd3a,1,1,1,0,0,ALAX
1376,5b40605c57c41002aa12defa,1,0,0,0,0,ALMBank
499,5b40605c57c41002aa12db8d,0,0,0,0,0,ALPHABIT.co
1131,5b40605c57c41002aa12de05,1,0,0,0,0,AMCHART
1497,5b40605c57c41002aa12df73,1,0,0,0,0,AML Bitcoin
1682,5b40605c57c41002aa12e02c,1,0,0,0,0,AMPLE! 
2379,5b40605c57c41002aa12e2e5,1,0,0,0,0,ANACOIN
1514,5b40605c57c41002aa12df84,1,0,0,0,0,ANXICCHAIN
1117,5b40605c57c41002aa12ddf7,1,0,0,0,0,AO Blockchain System
69,5b40605c57c41002aa12d9df,1,0,0,0,0,APIS Beechain 
680,5b40605c57c41002aa12dc42,1,0,0,0,0,APO
896,5b40605c57c41002aa12dd1a,1,0,0,0,0,APPICS
189,5b40605c57c41002aa12da57,1,0,0,0,0,APRES
2473,5b40605c57c41002aa12e343,1,0,0,0,0,AQUA Rights
70,5b40605c57c41002aa12d9e0,1,0,0,0,0,AQUAOIN (ICO)
342,5b40605c57c41002aa12daf0,0,0,0,0,0,AQwire
530,5b40605c57c41002aa12dbac,1,0,0,0,0,ARAMCO
373,5b40605c57c41002aa12db0f,0,0,0,0,0,ARGO Reality
2626,5b40605d57c41002aa12e3dc,1,1,1,1,0,ARK
1077,5b40605c57c41002aa12ddcf,1,0,0,0,0,ARMPACK ICO
1511,5b40605c57c41002aa12df81,1,0,0,0,0,ARNA Genomics
757,5b40605c57c41002aa12dc8f,1,0,0,0,0,ARQUTE
1877,5b40605c57c41002aa12e0ef,1,0,0,0,0,ARRM
279,5b40605c57c41002aa12dab1,0,0,0,0,0,ARROUND
212,5b40605c57c41002aa12da6e,1,0,0,0,0,ARTIS
1711,5b40605c57c41002aa12e049,1,0,0,0,0,ASTRA
2514,5b40605c57c41002aa12e36c,1,0,1,0,0,ATB Coin
1521,5b40605c57c41002aa12df8b,1,0,1,0,0,ATFS Project
2239,5b40605c57c41002aa12e259,1,1,1,0,0,ATLANT
2545,5b40605d57c41002aa12e38b,1,0,1,0,0,AUTORIA
2403,5b40605c57c41002aa12e2fd,1,0,0,0,0,AUcoin
31,5b40605c57c41002aa12d9b9,1,0,0,0,0,AX1
352,5b40605c57c41002aa12dafa,0,0,0,0,0,AXenS
1189,5b40605c57c41002aa12de3f,1,0,0,0,0,Aamicoin
462,5b40605c57c41002aa12db68,0,0,0,0,0,Abeona
990,5b40605c57c41002aa12dd78,1,0,0,0,0,Academy School of Blockchain
1869,5b40605c57c41002aa12e0e7,1,0,0,0,0,Acebusters
1373,5b40605c57c41002aa12def7,1,0,0,0,0,Acomobase
126,5b40605c57c41002aa12da18,1,0,1,0,0,Acorn Collective
19,5b40605c57c41002aa12d9ad,1,0,0,0,0,Acudeen
2122,5b40605c57c41002aa12e1e4,1,0,0,0,0,Acuitty
2581,5b40605d57c41002aa12e3af,1,1,1,1,0,AdEx
1268,5b40605c57c41002aa12de8e,1,1,1,0,0,AdHive
948,5b40605c57c41002aa12dd4e,1,0,0,0,0,AdMine
1998,5b40605c57c41002aa12e168,1,0,0,0,0,AdPerks
698,5b40605c57c41002aa12dc54,1,0,0,0,0,AdSigma
1687,5b40605c57c41002aa12e031,1,1,1,0,0,Adbank
631,5b40605c57c41002aa12dc11,1,0,0,0,0,Adblurb
1646,5b40605c57c41002aa12e008,1,1,0,0,0,Aditus
17,5b40605c57c41002aa12d9ab,1,0,0,0,0,Adosia
498,5b40605c57c41002aa12db8c,0,0,0,0,0,Adpump 
1695,5b40605c57c41002aa12e039,1,1,1,0,0,Adshares
1043,5b40605c57c41002aa12ddad,1,0,0,0,0,Adsily 
272,5b40605c57c41002aa12daaa,0,0,0,0,0,Advanced Miners
2286,5b40605c57c41002aa12e288,1,0,0,0,0,Advanced Pharma Intelligence
841,5b40605c57c41002aa12dce3,1,0,0,0,0,Adverez
2250,5b40605c57c41002aa12e264,1,1,1,1,0,Aeron
180,5b40605c57c41002aa12da4e,1,0,0,0,0,Aeternum
2273,5b40605c57c41002aa12e27b,1,0,0,0,0,Afterschool 
2055,5b40605c57c41002aa12e1a1,1,0,0,0,0,Agadro Crypto
725,5b40605c57c41002aa12dc6f,1,0,0,0,0,Age of Dragons
2384,5b40605c57c41002aa12e2ea,1,0,0,0,0,Agora
531,5b40605c57c41002aa12dbad,1,0,0,0,0,Agorz
2543,5b40605d57c41002aa12e389,1,1,0,1,0,Agrello
2102,5b40605c57c41002aa12e1d0,1,0,0,0,0,Agricoin
1246,5b40605c57c41002aa12de78,1,0,0,0,0,Agrivita
346,5b40605c57c41002aa12daf4,0,0,0,0,0,AgroTechFarm
1669,5b40605c57c41002aa12e01f,1,1,1,0,0,AidCoin
1908,5b40605c57c41002aa12e10e,1,0,0,0,0,Aigang Network
2359,5b40605c57c41002aa12e2d1,1,1,1,1,0,AirSwap
2309,5b40605c57c41002aa12e29f,1,1,1,0,0,AirToken
574,5b40605c57c41002aa12dbd8,1,0,0,0,0,Airforce Mining
198,5b40605c57c41002aa12da60,1,0,0,0,0,Airline and Life Networking
545,5b40605c57c41002aa12dbbb,1,0,0,0,0,Aitheon
216,5b40605c57c41002aa12da72,1,0,0,0,0,Aiur
968,5b40605c57c41002aa12dd62,1,0,0,0,0,Akaiito
1712,5b40605c57c41002aa12e04a,1,0,0,0,0,AkroCoin
1029,5b40605c57c41002aa12dd9f,1,0,0,0,0,Aktie Social
1671,5b40605c57c41002aa12e021,1,0,0,0,0,AlchemyByte
2404,5b40605c57c41002aa12e2fe,1,0,0,0,0,Aldoin
2230,5b40605c57c41002aa12e250,1,0,0,0,0,Aleph Market
2263,5b40605c57c41002aa12e271,1,0,0,0,0,AlfaToken
1525,5b40605c57c41002aa12df8f,1,0,0,0,0,AlgoTradingFUN
1718,5b40605c57c41002aa12e050,1,0,0,0,0,Algory Project
239,5b40605c57c41002aa12da89,1,0,0,0,0,Alibabacoin
165,5b40605c57c41002aa12da3f,1,0,0,0,0,Aligatocoin
201,5b40605c57c41002aa12da63,1,0,0,0,0,All-Stocks Network
465,5b40605c57c41002aa12db6b,0,0,0,0,0,AlphaMarket
607,5b40605c57c41002aa12dbf9,1,0,0,0,0,Alt.Estate
427,5b40605c57c41002aa12db45,0,0,0,0,0,Altair VR
2544,5b40605d57c41002aa12e38a,1,0,1,0,0,Altocar
1068,5b40605c57c41002aa12ddc6,1,0,0,0,0,Alttex
2106,5b40605c57c41002aa12e1d4,1,0,0,0,0,Alttradex 
1991,5b40605c57c41002aa12e161,1,0,0,0,0,AmberPort
892,5b40605c57c41002aa12dd16,1,0,0,0,0,Ambit
503,5b40605c57c41002aa12db91,0,0,0,0,0,AmigoCoin
1942,5b40605c57c41002aa12e130,1,0,0,0,0,Ammbr
1060,5b40605c57c41002aa12ddbe,1,1,1,0,0,Amon
1208,5b40605c57c41002aa12de52,1,0,0,0,0,Amorito
1902,5b40605c57c41002aa12e108,1,0,1,0,0,Angel Token
1752,5b40605c57c41002aa12e072,1,0,0,0,0,Anonym
2348,5b40605c57c41002aa12e2c6,1,0,1,0,0,Anryze
2641,5b40605d57c41002aa12e3eb,1,0,0,0,0,AntShares
635,5b40605c57c41002aa12dc15,1,0,0,0,0,Anteroscoin
1001,5b40605c57c41002aa12dd83,1,0,0,0,0,AntiqMall 
150,5b40605c57c41002aa12da30,1,0,0,0,0,Anything App
589,5b40605c57c41002aa12dbe7,1,0,0,0,0,Apex Token Fund
1556,5b40605c57c41002aa12dfae,1,0,0,0,0,Apollo DAE
697,5b40605c57c41002aa12dc53,1,0,0,0,0,Apollo18
1665,5b40605c57c41002aa12e01b,1,1,1,1,0,AppCoins
2603,5b40605d57c41002aa12e3c5,1,0,0,0,0,Aragon Network
368,5b40605c57c41002aa12db0a,0,0,0,0,0,AraneoBit
1559,5b40605c57c41002aa12dfb1,1,0,1,0,0,Arbi
1381,5b40605c57c41002aa12deff,1,0,0,0,0,Arbidex
1832,5b40605c57c41002aa12e0c2,1,0,0,0,0,Arbitrage Crypto Trader
647,5b40605c57c41002aa12dc21,1,0,0,0,0,Arcadia
417,5b40605c57c41002aa12db3b,0,0,0,0,0,ArchiCoin
729,5b40605c57c41002aa12dc73,1,0,0,0,0,Arcona
1783,5b40605c57c41002aa12e091,1,0,0,0,0,Arker
738,5b40605c57c41002aa12dc7c,1,0,0,0,0,Armchain
2062,5b40605c57c41002aa12e1a8,1,0,0,0,0,Armor Ceramics
2342,5b40605c57c41002aa12e2c0,1,0,1,0,0,Artemine
1852,5b40605c57c41002aa12e0d6,1,0,0,0,0,Artex
415,5b40605c57c41002aa12db39,0,0,0,0,0,Articlex
1413,5b40605c57c41002aa12df1f,1,0,0,0,0,Artis Turba
979,5b40605c57c41002aa12dd6d,1,0,0,0,0,Asset Token
1386,5b40605c57c41002aa12df04,1,0,0,0,0,Asseta
419,5b40605c57c41002aa12db3d,0,0,0,0,0,Assetbase
779,5b40605c57c41002aa12dca5,1,0,0,0,0,Assetereum
801,5b40605c57c41002aa12dcbb,1,0,0,0,0,Assistive Reality
1267,5b40605c57c41002aa12de8d,1,0,0,0,0,AstorGame
2278,5b40605c57c41002aa12e280,1,0,1,0,0,Astronaut
1280,5b40605c57c41002aa12de9a,1,0,0,0,0,Astrum
1805,5b40605c57c41002aa12e0a7,1,0,0,0,0,Athena
230,5b40605c57c41002aa12da80,1,0,0,0,0,Atlantis Blue Digital Tokens 
68,5b40605c57c41002aa12d9de,1,0,0,0,0,Atlasplatform
1995,5b40605c57c41002aa12e165,1,0,0,0,0,AtomPay
124,5b40605c57c41002aa12da16,1,0,0,0,0,Atomic Network
855,5b40605c57c41002aa12dcf1,1,0,0,0,0,Atomvilla
1878,5b40605c57c41002aa12e0f0,1,0,0,0,0,Atrix
986,5b40605c57c41002aa12dd74,1,0,0,0,0,Attention Network
900,5b40605c57c41002aa12dd1e,1,1,1,0,0,Auctus
128,5b40605c57c41002aa12da1a,1,0,0,0,0,Australia
1857,5b40605c57c41002aa12e0db,1,0,0,0,0,AuthenticID
2340,5b40605c57c41002aa12e2be,1,0,1,0,0,Authoreon
460,5b40605c57c41002aa12db66,0,0,0,0,0,Automotive eXchange Token
2472,5b40605c57c41002aa12e342,1,0,1,0,0,Avalon
870,5b40605c57c41002aa12dd00,1,0,0,0,0,AvantGarde Ratings
280,5b40605c57c41002aa12dab2,0,0,0,0,0,Avatara
2494,5b40605c57c41002aa12e358,1,1,0,1,0,Aventus
1100,5b40605c57c41002aa12dde6,1,0,0,0,0,Aworker
2409,5b40605c57c41002aa12e303,1,0,0,0,0,AxionV
139,5b40605c57c41002aa12da25,1,0,0,0,0,B21
683,5b40605c57c41002aa12dc45,1,0,0,0,0,B2AND
2118,5b40605c57c41002aa12e1e0,1,0,0,0,0,B2Broker
1365,5b40605c57c41002aa12deef,1,1,1,0,0,BABB
639,5b40605c57c41002aa12dc19,1,0,0,0,0,BACE Exchange
131,5b40605c57c41002aa12da1d,1,0,0,0,0,BANER
1816,5b40605c57c41002aa12e0b2,1,1,1,0,0,BANKEX
284,5b40605c57c41002aa12dab6,0,0,0,0,0,BARTVault
2530,5b40605c57c41002aa12e37c,1,0,0,0,0,BATTLE BALL
615,5b40605c57c41002aa12dc01,1,0,0,0,0,BC2B
2619,5b40605d57c41002aa12e3d5,1,0,0,0,0,BCDiploma
1937,5b40605c57c41002aa12e12b,1,0,0,0,0,BCShop.io
185,5b40605c57c41002aa12da53,1,0,0,0,0,BCharity
732,5b40605c57c41002aa12dc76,1,0,0,0,0,BEAT
2414,5b40605c57c41002aa12e308,1,0,0,0,0,BEER Token
208,5b40605c57c41002aa12da6a,1,0,0,0,0,BESS Coin
91,5b40605c57c41002aa12d9f5,1,0,0,0,0,BGX
654,5b40605c57c41002aa12dc28,1,0,0,0,0,BHOM
482,5b40605c57c41002aa12db7c,0,0,0,0,0,BIG Foundation
255,5b40605c57c41002aa12da99,0,0,0,0,0,BIG Token
1065,5b40605c57c41002aa12ddc3,1,0,0,0,0,BILL&GO
251,5b40605c57c41002aa12da95,0,0,0,0,0,BINEX.TRADE
1084,5b40605c57c41002aa12ddd6,1,0,0,0,0,BINGO Token
54,5b40605c57c41002aa12d9d0,1,0,0,0,0,BINKD
72,5b40605c57c41002aa12d9e2,1,0,0,0,0,BIORITMAI
1183,5b40605c57c41002aa12de39,1,1,0,0,0,BIOTRON
1705,5b40605c57c41002aa12e043,1,0,0,0,0,BIT RESERVE 
113,5b40605c57c41002aa12da0b,1,0,0,0,0,BIT-POINT
2119,5b40605c57c41002aa12e1e1,1,0,0,0,0,BIT-X
926,5b40605c57c41002aa12dd38,1,0,0,0,0,BITCOINBROKER
1697,5b40605c57c41002aa12e03b,1,0,0,0,0,BITCOLEND
525,5b40605c57c41002aa12dba7,1,0,0,0,0,BITHIUM
1841,5b40605c57c41002aa12e0cb,1,0,0,0,0,BITLOT
1190,5b40605c57c41002aa12de40,1,0,0,0,0,BITRACE
592,5b40605c57c41002aa12dbea,1,0,0,0,0,BITRUST
625,5b40605c57c41002aa12dc0b,1,0,0,0,0,BITXOXO
1351,5b40605c57c41002aa12dee1,1,0,0,0,0,BLOCKFARM COIN
969,5b40605c57c41002aa12dd63,1,0,0,0,0,BLOCKPIX
2582,5b40605d57c41002aa12e3b0,1,1,1,0,0,BLOCKPOOL
1803,5b40605c57c41002aa12e0a5,1,0,1,0,0,BMChain
805,5b40605c57c41002aa12dcbf,1,0,0,0,0,BOB’S REPAIR
2011,5b40605c57c41002aa12e175,1,0,0,0,0,BPC Platform
46,5b40605c57c41002aa12d9c8,1,0,0,0,0,BRC
2211,5b40605c57c41002aa12e23d,1,0,0,0,0,BREM
1741,5b40605c57c41002aa12e067,1,0,0,0,0,BTCWALL
1740,5b40605c57c41002aa12e066,1,0,0,0,0,BTCsearch
1706,5b40605c57c41002aa12e044,1,0,0,0,0,BTCx
758,5b40605c57c41002aa12dc90,1,0,0,0,0,BUCS
699,5b40605c57c41002aa12dc55,1,0,0,0,0,BUGIS NETWORK
506,5b40605c57c41002aa12db94,0,0,0,0,0,BUILDCoin
496,5b40605c57c41002aa12db8a,0,0,0,0,0,BURON
315,5b40605c57c41002aa12dad5,0,0,0,0,0,Baanx
845,5b40605c57c41002aa12dce7,1,0,0,0,0,Baappay
2607,5b40605d57c41002aa12e3c9,1,0,0,0,0,Back to Earth
869,5b40605c57c41002aa12dcff,1,0,0,0,0,Baikalika
2431,5b40605c57c41002aa12e319,1,0,0,0,0,Balance
1153,5b40605c57c41002aa12de1b,1,0,0,0,0,Balehubucks
86,5b40605c57c41002aa12d9f0,1,0,0,0,0,Baltic.Fund
641,5b40605c57c41002aa12dc1b,1,0,0,0,0,Banana Papa
1356,5b40605c57c41002aa12dee6,1,0,0,0,0,Bananacoin
510,5b40605c57c41002aa12db98,0,0,0,0,0,BancCoin
2036,5b40605c57c41002aa12e18e,1,0,0,0,0,Bank Of Memories
1054,5b40605c57c41002aa12ddb8,1,0,0,0,0,Bank of Hash Power
1099,5b40605c57c41002aa12dde5,1,0,0,0,0,Bank4YOU
1824,5b40605c57c41002aa12e0ba,1,1,1,0,0,Bankera
2380,5b40605c57c41002aa12e2e6,1,0,0,0,0,Baobab
2597,5b40605d57c41002aa12e3bf,1,0,1,1,0,Basic Attention Token
2091,5b40605c57c41002aa12e1c5,1,0,0,0,0,Battle of Titans
2034,5b40605c57c41002aa12e18c,1,0,0,0,0,Bazista
171,5b40605c57c41002aa12da45,1,0,0,0,0,BeEasy
2488,5b40605c57c41002aa12e352,1,0,0,0,0,BeOne
148,5b40605c57c41002aa12da2e,1,0,0,0,0,BeTCoin
1221,5b40605c57c41002aa12de5f,1,0,0,0,0,BeautiQ
294,5b40605c57c41002aa12dac0,0,0,0,0,0,Beaxy Exchange
1545,5b40605c57c41002aa12dfa3,1,0,0,0,0,BeeSocials
1147,5b40605c57c41002aa12de15,1,0,0,0,0,BeefCoin
213,5b40605c57c41002aa12da6f,1,0,0,0,1,Beercoin
74,5b40605c57c41002aa12d9e4,1,0,1,0,0,Befund
584,5b40605c57c41002aa12dbe2,1,0,0,0,0,BehaviourExchange
420,5b40605c57c41002aa12db3e,0,0,0,0,0,Belotto
2377,5b40605c57c41002aa12e2e3,1,0,0,0,0,Belrium 
1558,5b40605c57c41002aa12dfb0,1,0,0,0,0,Beluga Pay
879,5b40605c57c41002aa12dd09,1,0,0,0,0,BeonBOX
1285,5b40605c57c41002aa12de9f,1,0,0,0,0,BergmannOS
902,5b40605c57c41002aa12dd20,1,0,0,0,0,Berith coin
48,5b40605c57c41002aa12d9ca,1,0,0,0,0,BestMeta
1667,5b40605c57c41002aa12e01d,1,0,0,0,0,BetBox
981,5b40605c57c41002aa12dd6f,1,0,0,0,0,Betex
2386,5b40605c57c41002aa12e2ec,1,0,0,0,0,Betmaster
756,5b40605c57c41002aa12dc8e,1,0,0,0,0,Betrium
2206,5b40605c57c41002aa12e238,1,0,0,0,0,Betstreak 
1546,5b40605c57c41002aa12dfa4,1,1,1,1,0,Betterbetting
217,5b40605c57c41002aa12da73,1,0,1,0,0,Bettium
2630,5b40605d57c41002aa12e3e0,1,0,0,0,0,Beyond The Void
1771,5b40605c57c41002aa12e085,1,0,0,0,0,BiafraCoin
63,5b40605c57c41002aa12d9d9,1,0,0,0,0,Bidium
2227,5b40605c57c41002aa12e24d,1,0,0,0,0,Big Data Coin
1768,5b40605c57c41002aa12e082,1,0,0,0,0,BigEther
735,5b40605c57c41002aa12dc79,1,0,0,0,0,Bigbom Eco
1196,5b40605c57c41002aa12de46,1,0,0,0,0,Bilibit
1407,5b40605c57c41002aa12df19,1,0,0,0,0,BillPoker
2436,5b40605c57c41002aa12e31e,1,0,1,0,0,Billionaire Token
1045,5b40605c57c41002aa12ddaf,1,0,0,0,0,Bills
1837,5b40605c57c41002aa12e0c7,1,0,0,0,0,Binary.com
2009,5b40605c57c41002aa12e173,1,1,1,0,0,BioCoin
1433,5b40605c57c41002aa12df33,1,0,0,0,0,BioFactoryCoin
2181,5b40605c57c41002aa12e21f,1,0,0,0,0,BioPayCoin
1219,5b40605c57c41002aa12de5d,1,0,0,0,0,Biometrids
578,5b40605c57c41002aa12dbdc,1,0,0,0,0,Birdchain
1872,5b40605c57c41002aa12e0ea,1,0,0,0,0,Bit Unicom
906,5b40605c57c41002aa12dd24,1,0,0,0,0,BitAcross
2187,5b40605c57c41002aa12e225,1,0,1,0,0,BitBoost
1289,5b40605c57c41002aa12dea3,1,0,0,0,0,BitBull Coin
2594,5b40605d57c41002aa12e3bc,1,0,1,0,0,BitCAD
856,5b40605c57c41002aa12dcf2,1,0,0,0,0,BitCheke
1258,5b40605c57c41002aa12de84,1,0,0,0,0,BitClassic
2063,5b40605c57c41002aa12e1a9,1,1,1,1,0,BitClave
1829,5b40605c57c41002aa12e0bf,1,0,1,0,0,BitCoen
1939,5b40605c57c41002aa12e12d,1,1,1,1,0,BitDegree
2470,5b40605c57c41002aa12e340,1,1,1,0,0,BitDice
650,5b40605c57c41002aa12dc24,1,0,0,0,0,BitEsprit
225,5b40605c57c41002aa12da7b,1,0,0,0,0,BitFence
2366,5b40605c57c41002aa12e2d8,1,0,1,0,0,BitFlip
1055,5b40605c57c41002aa12ddb9,1,0,0,0,0,BitGuild
674,5b40605c57c41002aa12dc3c,1,0,0,0,0,BitImage (Presale)
1962,5b40605c57c41002aa12e144,1,0,0,0,0,BitIndia
1681,5b40605c57c41002aa12e02b,1,0,0,0,0,BitMart
401,5b40605c57c41002aa12db2b,0,0,0,0,0,BitNational Token
330,5b40605c57c41002aa12dae4,0,0,0,0,0,BitNautic
748,5b40605c57c41002aa12dc86,1,0,0,0,0,BitPlay
1701,5b40605c57c41002aa12e03f,1,0,0,0,0,BitPlus Network
1137,5b40605c57c41002aa12de0b,1,1,1,1,0,BitRent
867,5b40605c57c41002aa12dcfd,1,0,1,0,0,BitRewards
751,5b40605c57c41002aa12dc89,1,0,0,0,0,BitSchool
909,5b40605c57c41002aa12dd27,1,0,0,0,0,BitWin Exchange
364,5b40605c57c41002aa12db06,0,0,0,0,0,Bitacium
1022,5b40605c57c41002aa12dd98,1,0,0,0,0,Bitalgo
1410,5b40605c57c41002aa12df1c,1,0,0,0,0,Bitaxcoin
2314,5b40605c57c41002aa12e2a4,1,1,0,0,0,Bitbase
488,5b40605c57c41002aa12db82,0,0,0,0,0,Bitbose
2042,5b40605c57c41002aa12e194,1,0,0,0,0,Bitcoin ATM Project
606,5b40605c57c41002aa12dbf8,1,0,0,0,0,Bitcoin Crown
1799,5b40605c57c41002aa12e0a1,1,0,0,0,0,Bitcoin White
770,5b40605c57c41002aa12dc9c,1,0,0,0,0,Bitcoinus
1466,5b40605c57c41002aa12df54,1,0,1,0,0,Bitcomo
1587,5b40605c57c41002aa12dfcd,1,0,0,0,0,Bitconcent Coin
739,5b40605c57c41002aa12dc7d,1,0,0,0,0,BiteCoin Network
167,5b40605c57c41002aa12da41,1,0,0,0,0,Bitex
1620,5b40605c57c41002aa12dfee,1,0,0,0,0,Bitkom.io
1601,5b40605c57c41002aa12dfdb,1,0,0,0,0,Bitloanex
989,5b40605c57c41002aa12dd77,1,0,0,0,0,Bitnam
2321,5b40605c57c41002aa12e2ab,1,0,0,0,0,Bitnan
915,5b40605c57c41002aa12dd2d,1,0,0,0,0,Bitnation
1674,5b40605c57c41002aa12e024,1,0,0,0,0,Bitnet Token
862,5b40605c57c41002aa12dcf8,1,0,0,0,0,Bitneur
1217,5b40605c57c41002aa12de5b,1,0,0,0,0,Bitnexa
2385,5b40605c57c41002aa12e2eb,1,0,0,0,0,Bitpoker
2142,5b40605c57c41002aa12e1f8,1,0,0,0,0,Bitproperty
2575,5b40605d57c41002aa12e3a9,1,0,0,0,0,Bitquence
2159,5b40605c57c41002aa12e209,1,0,0,0,0,BitsPulse
1404,5b40605c57c41002aa12df16,1,0,0,0,0,Bittoch
290,5b40605c57c41002aa12dabc,0,0,0,0,0,Bityond Token
2364,5b40605c57c41002aa12e2d6,1,0,1,0,0,Blackmoon Crypto
1953,5b40605c57c41002aa12e13b,1,0,0,0,0,Blind
450,5b40605c57c41002aa12db5c,0,0,0,0,0,Blind Croupier
1428,5b40605c57c41002aa12df2e,1,1,1,0,0,BlitzPredict
890,5b40605c57c41002aa12dd14,1,0,0,0,0,BlocSide Sports
1406,5b40605c57c41002aa12df18,1,0,0,0,0,Block Bank
844,5b40605c57c41002aa12dce6,1,0,0,0,0,Block Web
2546,5b40605d57c41002aa12e38c,1,1,1,0,0,BlockCAT
2523,5b40605c57c41002aa12e375,1,1,0,0,0,BlockCDN
1489,5b40605c57c41002aa12df6b,1,0,0,0,0,BlockChain Neural System
1336,5b40605c57c41002aa12ded2,1,0,0,0,0,BlockEx
1026,5b40605c57c41002aa12dd9c,1,0,0,0,0,BlockFood
1402,5b40605c57c41002aa12df14,1,1,1,0,0,BlockMesh
1604,5b40605c57c41002aa12dfde,1,0,0,0,0,BlockNum
2443,5b40605c57c41002aa12e325,1,0,0,0,0,BlockOptions
1574,5b40605c57c41002aa12dfc0,1,0,0,0,0,BlockRx
2424,5b40605c57c41002aa12e312,1,0,0,0,0,BlockStarter
2322,5b40605c57c41002aa12e2ac,1,1,1,1,0,BlockV
2095,5b40605c57c41002aa12e1c9,1,0,0,0,0,Blockbid
2209,5b40605c57c41002aa12e23b,1,0,0,0,0,Blockchain Board of Derivatives
2612,5b40605d57c41002aa12e3ce,1,0,0,0,0,Blockchain Capital Fund III
1288,5b40605c57c41002aa12dea2,1,0,0,0,0,Blockchain EcoToken
2126,5b40605c57c41002aa12e1e8,1,0,0,0,0,Blockchain Financial
163,5b40605c57c41002aa12da3d,1,0,0,0,0,Blockchain Hotels
1439,5b40605c57c41002aa12df39,1,0,0,0,0,Blockchain Taxi
864,5b40605c57c41002aa12dcfa,1,0,1,0,0,Blockchain Terminal
558,5b40605c57c41002aa12dbc8,1,0,1,0,0,Blockchain Traded Fund
411,5b40605c57c41002aa12db35,0,0,0,0,0,Blockchain Ventureon
1753,5b40605c57c41002aa12e073,1,0,0,0,0,Blockchart
2638,5b40605d57c41002aa12e3e8,1,0,0,0,0,Blockfreight
1518,5b40605c57c41002aa12df88,1,0,0,0,0,Blockhive ILP
2020,5b40605c57c41002aa12e17e,1,1,1,0,0,Blocklancer
924,5b40605c57c41002aa12dd36,1,0,0,0,0,Blocknubie
2184,5b40605c57c41002aa12e222,1,0,0,0,0,Blocksale
41,5b40605c57c41002aa12d9c3,1,0,0,0,0,Blockshipping GSCP
1390,5b40605c57c41002aa12df08,1,0,0,0,0,Blocksquare
355,5b40605c57c41002aa12dafd,0,0,0,0,0,Blockvest
1015,5b40605c57c41002aa12dd91,1,0,0,0,0,Blok
1795,5b40605c57c41002aa12e09d,1,0,0,0,0,Bloom 
1459,5b40605c57c41002aa12df4d,1,0,0,0,0,Bloomzed
816,5b40605c57c41002aa12dcca,1,0,0,0,0,Blue Whale
58,5b40605c57c41002aa12d9d4,1,0,0,0,0,Blupass
1465,5b40605c57c41002aa12df53,1,1,0,1,0,BnkToTheFuture
846,5b40605c57c41002aa12dce8,1,0,0,0,0,BoatPilot
437,5b40605c57c41002aa12db4f,0,0,0,0,0,Bolttcoin 
2182,5b40605c57c41002aa12e220,1,0,0,0,0,Bond 
660,5b40605c57c41002aa12dc2e,1,0,0,0,0,Bond Film Platform
77,5b40605c57c41002aa12d9e7,1,0,0,0,0,Bonkers
2065,5b40605c57c41002aa12e1ab,1,1,1,0,0,Bonpay
117,5b40605c57c41002aa12da0f,1,0,0,0,0,Bonum
